104 m3	m3/s
Storage	Release
128406.0712	792.8151
130711.2346	792.8151
129513.6359	1136.6099
125627.0060	756.7677
124587.7007	805.6143
126562.8211	405.4123
126112.6512	823.9353
128145.7555	749.5469
128909.3318	888.5260
126813.5951	550.5928
124591.8599	432.2567
123029.2321	329.6930
118446.3068	847.2117
118254.2506	504.7195
119495.1537	74.4167
124216.3105	153.0526
129597.3088	218.9742
126541.5359	680.8219
122480.2205	577.8336
121864.4175	1070.7449
122875.3425	963.8771
125399.7191	1052.6788
132176.4887	739.6927
128451.0882	1028.7510
126064.9430	690.2231
123065.4414	811.1644
124111.8418	1087.4235
127647.3881	1153.9964
128704.0641	695.4618
129892.8551	802.3012
124226.3415	1227.7052
123636.4721	681.6998
122685.7329	502.7656
123814.3382	972.0890
124078.0790	1047.1287
127140.4576	767.5564
131461.8440	569.9332
129112.6422	951.4460
125198.1213	752.1804
124375.8273	317.9132
122483.6457	1104.4703
124527.7596	973.0518
126052.7101	810.4848
128669.0780	777.4107
130831.3615	783.3006
126885.7691	1005.1631
123050.0280	843.9270
123030.9447	1012.4122
124371.6681	1074.6526
126192.1650	944.5367
127859.7508	914.7191
128606.9350	1171.3264
122548.2353	1196.5850
119191.0444	603.3754
119613.8126	880.3141
121111.6062	972.0607
123096.5129	934.7108
125295.9843	835.0638
126742.8891	1055.3122
119948.9935	996.0168
115562.7728	795.0804
116479.0154	788.1994
116995.7321	892.1223
117996.6262	917.6640
120541.7987	900.9571
121880.8095	826.2289
114811.1848	830.5331
112857.3496	255.3047
112300.9983	929.4722
112803.2803	954.7025
113556.0916	872.7818
113646.6148	759.6844
115975.0208	560.0789
113986.9335	380.4935
110010.7589	355.5746
109798.1515	725.6192
110717.5746	488.3240
111801.8969	524.0599
114130.5475	467.0298
111048.3516	367.0713
108932.3084	283.4800
107485.6483	226.1383
107700.7023	438.2032
105313.5785	821.9814
107503.0190	778.0903
110571.2694	874.0844
109610.2545	714.7738
108180.7204	389.0168
105470.1594	572.5666
104717.5927	882.0131
104579.6059	1144.1422
105972.9306	898.3520
109110.9084	556.1429
108039.7977	638.1201
104381.1886	437.5236
103187.0151	332.2982
103090.8646	791.4842
103004.5005	930.1235
104355.0102	828.5509
107206.7387	749.5752
104435.2579	480.4803
103272.8899	199.5771
102667.1177	113.4090
102338.7873	627.9261
102140.6147	642.6792
101771.1818	523.7201
103138.5729	856.0749
104019.8294	789.8418
102631.1531	631.5506
102621.8561	349.3733
102074.0678	837.6690
101405.4187	909.1407
101811.3056	1096.5982
101577.1683	877.6807
101664.7557	713.8111
101566.6481	617.7320
101669.4042	431.2656
102102.9374	691.8372
101477.1034	969.7670
102276.6443	747.5648
102410.4720	824.8981
101102.2880	809.6353
101011.2754	360.1620
101547.5648	146.1716
101482.9752	581.4298
101437.2242	572.8781
101331.2875	666.9467
101623.6533	886.8270
100943.5053	850.8080
101327.3730	282.4889
101850.9401	188.1088
101734.2385	486.9931
100648.4483	593.8326
99994.9679	646.6152
100026.5288	646.6435
100981.6719	546.0054
100981.6719	162.0573
101486.1557	216.6522
100792.7962	456.1844
99034.6870	394.5953
98496.9297	536.1512
98268.9089	587.9710
99575.6249	659.3861
99088.7564	358.4913
98909.1777	276.2875
100138.0926	533.5743
100009.4027	636.7892
99103.6805	793.7778
96200.3293	1317.4979
94486.0138	743.9402
93988.6250	505.3708
95604.0988	244.1762
95441.1569	503.7284
96359.3567	486.9931
95684.5911	1156.8848
93384.5655	1080.8824
93522.5523	956.9961
93186.3928	923.2425
95604.0988	219.2573
94127.1011	792.1355
93941.6507	677.4239
94833.9168	597.1457
95345.0064	340.5384
95731.3207	374.9150
95530.4569	291.3520
95426.7221	324.1146
94771.0398	681.0485
94400.8729	557.4738
94743.3935	546.3452
92743.5627	662.9823
93474.3548	588.2825
94778.1349	177.2918
94601.0028	159.5654
94660.4546	458.5064
93591.0564	340.1986
92882.2835	352.6297
93056.4797	404.7327
92739.1588	290.0495
93021.4936	264.1679
93535.5192	158.6310
95426.2328	365.7687
91575.3228	436.2493
91656.5491	600.0906
93097.5821	614.1924
95651.8070	464.7078
97683.6880	332.0150
97660.4455	270.6807
96691.3570	531.2524
96353.2402	449.6715
96428.5948	528.6189
98551.9777	510.9492
109536.3679	349.0051
104106.9275	1796.3641
99054.7490	1690.8272
98056.7908	1619.6670
98273.0681	1343.4078
96911.5488	1391.0651
95016.4313	1208.0533
95704.4084	357.2170
96586.6435	410.3394
96464.3148	485.0676
95819.8868	983.2175
94506.3203	1434.1916
93024.6742	1392.5659
94405.7661	1079.8913
96240.2084	1117.5810
95939.7690	771.8323
95491.3117	469.2951
96117.6350	1003.5490
95847.0437	1075.6154
96664.6893	905.8842
97808.4634	1219.8331
99505.6528	1028.0997
101486.1557	604.3381
98586.4744	1438.4675
101472.2103	1239.8531
105346.1180	1719.0308
115904.0701	2639.6681
132210.4961	3090.3024
135539.7962	3380.4368
129245.4912	3437.6369
123747.0573	3117.5149
117424.8615	2608.1515
110436.7077	2466.9070
103409.1641	2330.2499
98366.5272	1752.3881
95547.5829	1326.3611
94352.9201	664.6247
94543.0190	485.0676
93019.5364	1077.5976
93340.2824	1364.0225
94389.1294	1025.8344
94520.5105	1125.1416
94025.0789	1429.2362
96260.7597	906.8187
96743.2244	981.9150
94484.3012	1277.5429
94256.5250	975.3455
93560.4742	1268.6797
95374.3654	1030.7049
95399.8097	1426.6594
96395.3213	1283.0363
95665.7525	866.8636
95326.4125	927.1785
96017.8147	1352.8940
95806.4306	954.3627
96234.3367	1120.2145
94916.3664	1391.5748
92865.8914	755.1253
93738.8296	584.6579
93828.1296	851.4876
94000.3685	877.0011
94389.8633	1093.6532
95529.4782	1086.7723
95195.2760	1091.6994
94921.2596	652.8449
95179.6179	348.0707
94764.4341	679.4061
94093.8277	781.6582
94601.0028	439.1377
93809.0463	280.5350
93954.8622	337.8766
95227.5708	293.6457
95298.7662	322.5006
94621.0647	976.3082
94601.0028	770.5297
92122.8664	603.0072
93564.6334	458.4781
95663.5506	571.9154
96872.6482	414.8984
98561.2747	567.2997
100045.6120	1114.9758
100651.3842	1323.4161
100918.7949	1378.4924
100990.7242	1326.0213
101761.3955	804.2834
102625.7706	431.2939
102953.6117	181.8791
104009.3091	295.2881
104465.8401	246.1300
104845.7933	265.1306
105593.9561	293.3059
107027.1600	239.5605
105065.4958	334.6202
105518.8462	233.9821
105028.3078	263.8281
107094.4409	262.8087
107295.5494	290.0495
107363.8088	306.1051
110444.7814	293.3059
115513.5966	235.9926
118062.4391	232.9910
122245.3493	247.7441
124216.3105	296.9021
120618.8658	656.4411
124312.2163	312.9861
127348.1719	207.7890
127795.8952	229.0833
127627.0815	202.8902
128646.8142	280.8465
129691.2573	963.5373
128017.0657	1405.1669
128907.3745	1083.1477
129060.7748	695.4334
130014.9392	474.8735
128518.1243	375.2549
128805.1076	688.2410
127773.3867	980.6124
127065.5924	987.1253
127927.7656	512.2801
129143.4690	452.2484
128650.4841	315.2798
128445.4610	240.8914
128649.0161	370.6675
128478.0005	414.8984
127961.0391	465.0476
127099.5998	514.5454
126804.0535	392.3016
126986.0787	191.7051
127438.2059	183.5215
127389.7637	283.4516
127446.2796	227.7807
126762.7064	263.1768
127236.1187	234.9732
126797.2031	277.9015
127217.5248	281.1863
126734.0814	263.1768
126440.2477	264.8191
126309.3559	178.2829
126096.2592	230.7257
126424.1003	241.2029
126756.5899	234.6334
126361.4680	211.7251
