104 m3	m3/s
Storage	Release
12560.2296	2.9733
12556.5597	2.9733
12552.8898	2.9733
12545.3054	2.9733
12534.2959	3.2281
12523.0416	3.3697
12511.7874	3.3697
12496.8633	3.3697
12496.8633	3.3697
12485.8537	3.3697
12474.8441	3.3697
12459.9200	3.4547
12448.6657	3.5113
12437.6561	3.5113
12422.7320	3.5113
12415.3923	3.5113
12396.7983	3.5113
12382.1189	3.5113
12370.8646	3.5113
12363.5249	3.5113
12356.1852	3.5113
12348.8454	3.5113
12341.5057	3.3697
12330.4961	3.1998
12311.9021	3.5679
12322.9117	3.7661
12326.5816	3.7661
12333.9213	3.7661
12333.9213	3.7661
12322.9117	3.7661
12304.5624	3.7661
12289.8830	3.7661
12267.6191	3.7661
12252.9397	3.7661
12230.9205	3.7661
12208.9013	3.7661
12183.2123	4.0210
12164.8629	4.1626
12150.1835	4.1626
12131.8342	4.1626
12117.3994	4.1626
12088.0405	4.1626
12069.9358	4.1626
12051.5865	4.1626
12047.9166	4.2758
12033.2372	4.5024
12011.4627	4.5024
11986.0183	4.5024
11975.2533	4.5024
11953.2342	4.5024
11931.7043	4.5024
11906.2599	4.5024
11884.4854	4.5024
11862.7109	4.5024
11841.1810	4.5024
11812.3114	4.5024
11787.1117	4.4741
11765.3372	4.4741
11754.5722	3.8794
11743.8073	3.8794
11725.9473	3.8794
11711.5125	3.8794
11689.9826	3.8794
11675.7925	3.8794
11654.2626	3.8794
11629.3076	3.8794
11611.4476	3.8794
11604.3525	3.8794
11582.8226	3.8794
11561.5374	3.8794
11564.9626	3.8794
11547.1026	3.8794
11529.4873	3.8794
11504.5322	3.8794
11479.8218	3.8794
11458.5366	3.8511
11437.2514	3.8511
11412.5410	3.8511
11387.8306	3.8511
11369.9706	3.8511
11352.5999	4.0776
11331.3147	4.2192
11306.8489	4.2192
11278.7133	4.2192
11250.5777	4.2192
11226.1119	4.2192
11197.9763	4.2192
11177.1804	4.2192
11149.0448	4.2192
11128.2489	4.2192
11117.7286	4.2192
11093.5075	4.2192
11079.5620	4.2192
11096.9327	4.2192
11090.0823	4.2192
11072.4670	4.2192
11051.6711	4.2192
11027.4500	4.2192
11010.0793	4.2192
10989.2834	4.2192
10958.2119	4.2192
10933.9908	4.2192
10910.0144	4.2192
10878.9428	4.2192
10854.9664	4.2192
10851.5412	4.2192
10851.5412	4.2192
10834.4152	4.2192
10813.6193	4.2192
10783.0371	4.2192
10755.6354	4.1909
10731.6590	4.1909
10707.6826	4.1909
10677.1004	4.4457
10656.7938	4.6156
10622.7864	4.6156
10595.6294	4.6156
10565.0472	4.6156
10534.7097	4.6156
10507.7973	4.6156
10480.6403	4.5590
10447.1223	4.5590
10410.1790	4.5307
10383.2666	4.5024
10356.5990	4.4741
10339.7176	4.4457
10329.6866	4.4174
10319.6557	4.4174
10299.5938	4.4174
10266.3203	4.4174
10253.1088	4.4174
10236.4721	4.4174
10239.6526	4.4174
10236.4721	4.4174
10219.8354	4.3891
10196.5929	4.3891
10173.3505	4.3891
10156.7137	4.3608
10140.0770	4.3608
10107.2929	4.3325
10074.2641	4.3042
10054.4469	4.4174
10021.4181	4.4741
9995.2398	4.4741
9968.8167	4.4741
9932.8521	4.4741
9910.0989	4.4741
9883.9206	4.4741
9874.1343	4.4741
9851.3811	4.4741
9828.6280	4.4741
9789.4827	4.4741
9753.7627	4.4741
9734.4348	4.4741
9705.3205	4.4174
9673.0258	4.3891
9647.3367	4.3891
9615.0419	4.3891
9586.1723	4.3608
9573.2055	4.3608
9547.5164	4.3608
9518.8915	4.3325
9496.3830	4.3042
9451.8553	4.8139
9420.0498	5.1253
9387.9997	5.1253
9356.4389	5.1253
9324.6334	5.0970
9293.0726	5.0970
9271.0534	5.0970
9239.4926	5.0970
9207.9317	5.0970
9176.6156	5.0687
9148.4800	5.0687
9123.2802	5.0687
9104.4416	4.7006
9082.6671	4.4741
9057.7120	4.4741
9035.9375	4.1626
9014.1630	3.8794
8989.2079	3.8511
8970.6139	3.8228
8952.0199	3.8228
8933.4260	3.7945
8911.6514	3.7945
8886.9410	3.7945
8868.3471	3.7661
8843.8813	3.7661
8825.2873	3.7661
8849.9977	3.7661
8890.1216	3.7661
8871.5276	3.7661
8859.2947	3.0865
8846.8172	2.7184
8837.7649	2.7184
8825.2873	2.7184
