1985-01-01
     obs	     sim
   14158	   11420
   14124	   11280
   13624	   10650
   12800	    9857
   12081	    9097
   12205	   10020
   12450	   10460
   12805	   10700
   13106	   10890
   13551	   11200
   13598	   11300
   13512	   11360
   13532	   11360
   13480	   11390
   13546	   11470
   13539	   11430
   13566	   11330
   14040	   11890
   14006	   11910
   14248	   12010
   14400	   13110
   14598	   13480
   14486	   13150
   14290	   12840
   14253	   12660
   14302	   12660
   14317	   12630
   14358	   12760
   14358	   12920
   14415	   12970
   13791	   12180
   12937	   11220
   12181	   10300
   12139	   10220
   12342	   10360
   12541	   10490
   12646	   10620
   12981	   10890
   13267	   11100
   13473	   11450
   13664	   11700
   13933	   11990
   14033	   12020
   13940	   11600
   13280	   10950
   12695	   10270
   12098	    9622
   12210	    9668
   12311	    9893
   12785	   10300
   13169	   10590
   13260	   10680
   13637	   11440
   14089	   12140
   14075	   12470
   13994	   12430
   14444	   12510
   14500	   12210
   14028	   11770
   13779	   11280
   13898	   11360
   13803	   11990
   14048	   12410
   14493	   12390
   14410	   11250
   14089	   10100
   14111	   10330
   14199	   10340
   14256	   11050
   14422	   11360
   14346	   11210
   14586	   10670
   13867	   12230
   14138	   13530
   14500	   15040
   14493	   13220
   14009	   12900
   13678	   13430
   13840	   13780
   13987	   13360
   14001	   12970
   14549	   12990
   13994	   12290
   13705	   11800
   13659	   11790
   13859	   11760
   13793	   11660
   14009	   11890
   14537	   12090
   14332	   11920
   14361	   12070
   14229	   11940
   14192	   11980
   13377	   11210
   12837	   10560
   12372	   10180
   12135	   10260
   12098	   10600
   12457	   11140
   13235	   11800
   13872	   12410
   14062	   12170
   14493	   12310
   14214	   12060
   14339	   12040
   14317	   12150
   13960	   12280
   14388	   13380
   14473	   14110
   14187	   13590
   14153	   13890
   14028	   13380
   14263	   13610
   14248	   13470
   14354	   13290
   14187	   12080
   13879	   11350
   13793	   10830
   13659	   10830
   13845	   11360
   14131	   11550
   14297	   11520
   14146	   11070
   13994	   10680
   14116	   10970
   13974	   12900
   13859	   15000
   14192	   15130
   14794	   14440
   14082	   13710
   14016	   13740
   14248	   13910
   13933	   14920
   13806	   15120
   14036	   15540
   14165	   14730
   14097	   14350
   13994	   14930
   13947	   14380
   13987	   14460
   14290	   15340
   14437	   15440
   14395	   15250
   14199	   14850
   14275	   14310
   13275	   13800
   13546	   15380
   13725	   15440
   13852	   15440
   13223	   14670
   12744	   14820
   12088	   14650
   12296	   15320
   12391	   15240
   12702	   15440
   12768	   15440
   12957	   15430
   13500	   15440
   13987	   15440
   14354	   15250
   14388	   15120
   14317	   15150
   14283	   15150
   14138	   14900
   14009	   14160
   13987	   14420
   14165	   15240
   14297	   15430
   14451	   15440
   14557	   15440
   14437	   15240
   14417	   15250
   14459	   15350
   14366	   15350
   14373	   15340
   14422	   15340
   14429	   15360
   14248	   14940
   14028	   14290
   14207	   14710
   14354	   15140
   14097	   15130
   14248	   15210
   14256	   15210
   14317	   15330
   14332	   15340
   14138	   15140
   14028	   15250
   14459	   15340
   13947	   14360
   13771	   13910
   14153	   13850
   14537	   13360
   13886	   12360
   13732	   12040
   14124	   12180
   14263	   12050
   14241	   11950
   13974	   11560
   14111	   11740
   14111	   12490
   14082	   12480
   14116	   12450
   14124	   12510
   14459	   13480
   14270	   13810
   14165	   13850
   14180	   13760
   14131	   13750
   14001	   13640
   14486	   13780
   14679	   14580
   14270	   14790
   14016	   14190
   14388	   14700
   14332	   14210
   14388	   14390
   14571	   14840
   14593	   14640
   14263	   14190
   13906	   14380
   14028	   15030
   14165	   15240
   14070	   14520
   14635	   15460
   14650	   15120
   14263	   13670
   13468	   11950
   13593	   12710
   14050	   12460
   13417	   11230
   13514	   12190
   13390	   12810
   13600	   12900
   14608	   12310
   14478	   12050
   14579	   10880
   14515	   10150
   14339	    9423
   14530	    9338
   13798	    8203
   13859	    8180
   13982	    7934
   13732	    7607
   13798	    7562
   13806	    7837
   13725	    7841
   13786	    7894
   13994	    8006
   13840	    7693
   13879	    7409
   13960	    7184
   14116	    7075
   13955	    6712
   13925	    6633
   13693	    6579
   13605	    6437
   14180	    6598
   14275	    6977
   14395	    6889
   14234	    6937
   14346	    7177
   14229	    7183
   14028	    7011
   13921	    7015
   13921	    7090
   14082	    7319
   14290	    7531
   14324	    8069
   14317	    8875
   13982	    9021
   13779	    8941
   13717	    9658
   14207	   11640
   14165	   14500
   14146	   14330
