1985-01-01
     obs	     sim
   11897	   15530
   11912	   15530
   11929	   15530
   11949	   15530
   11958	   15530
   11973	   15530
   12000	   15530
   12027	   15530
   12083	   15530
   12254	   15530
   12472	   15530
   12607	   15530
   12685	   15530
   12756	   15530
   12873	   15530
   12983	   15530
   13045	   15530
   13089	   15530
   13130	   15530
   13172	   15530
   13292	   15530
   13399	   15530
   13461	   15530
   13522	   15530
   13561	   15530
   13590	   15530
   13669	   15530
   13774	   15530
   13842	   15530
   13894	   15530
   13925	   15520
   13960	   15510
   14004	   15510
   14011	   15490
   13989	   15470
   13952	   15470
   13933	   15490
   13933	   15510
   13930	   15510
   13918	   15510
   13918	   15520
   13925	   15530
   13940	   15530
   13950	   15530
   13952	   15530
   13957	   15530
   13965	   15530
   13977	   15530
   13977	   15530
   13977	   15530
   13979	   15530
   13979	   15530
   13977	   15530
   13999	   15530
   13999	   15530
   13996	   15530
   13989	   15530
   13984	   15530
   13979	   15530
   13977	   15530
   13972	   15530
   13972	   15530
   13979	   15530
   13972	   15530
   13969	   15530
   13969	   15530
   13957	   15530
   13952	   15530
   13945	   15530
   13921	   15510
   13894	   15510
   13872	   15510
   13840	   15510
   13813	   15510
   13776	   15510
   13749	   15510
   13720	   15510
   13688	   15510
   13654	   15510
   13622	   15510
   13590	   15510
   13563	   15510
   13541	   15510
   13500	   15510
   13475	   15510
   13448	   15510
   13421	   15500
   13399	   15500
   13375	   15490
   13348	   15480
   13319	   15480
   13287	   15470
   13257	   15460
   13226	   15450
   13196	   15440
   13165	   15420
   13123	   15410
   13094	   15400
   13059	   15380
   13032	   15370
   13003	   15390
   12979	   15370
   12949	   15350
   12915	   15340
   12893	   15320
   12861	   15300
   12837	   15270
   12805	   15250
   12776	   15230
   12741	   15400
   12756	   15500
   12741	   15500
   12749	   15490
   12724	   15470
   12697	   15440
   12670	   15410
   12636	   15380
   12612	   15350
   12572	   15500
   12555	   15500
   12621	   15480
   12619	   15460
   12592	   15430
   12550	   15400
   12521	   15370
   12499	   15340
   12477	   15310
   12448	   15280
   12421	   15250
   12396	   15220
   12357	   15190
   12335	   15190
   12318	   15180
   12291	   15170
   12269	   15160
   12247	   15160
   12225	   15130
   12196	   15100
   12159	   15060
   12137	   15030
   12115	   15000
   12086	   14970
   12061	   14940
   12027	   14900
   11988	   14870
   11963	   14830
   11934	   14800
   11902	   14770
   11875	   14970
   11883	   15020
   11919	   14980
   11897	   14940
   11875	   14910
   11851	   14870
   11829	   14830
   11792	   14800
   11770	   14760
   11746	   14730
   11714	   14700
   11684	   14660
   11645	   14620
   11606	   14590
   11577	   14550
   11545	   14610
   11538	   14580
   11520	   14540
   11491	   14500
   11447	   14470
   11423	   14430
   11393	   14400
   11361	   14360
   11339	   14400
   11315	   14480
   11320	   14450
   11295	   14410
   11259	   14380
   11242	   14820
   11251	   14800
   11266	   14760
   11251	   14730
   11222	   14690
   11200	   14660
   11173	   14620
   11144	   14690
   11119	   14810
   11102	   14780
   11078	   14740
   11051	   14710
   11021	   14670
   10992	   14640
   10963	   14600
   10933	   14740
   10933	   14710
   10911	   14680
   10884	   14640
   10850	   14610
   10818	   14570
   10784	   14540
   10757	   14500
   10728	   14470
   10703	   14430
   10671	   14400
   10645	   14360
   10603	   14330
   10574	   14290
   10537	   14250
   10505	   14230
   10476	   14190
   10441	   14150
   10412	   14110
   10378	   14100
   10351	   14070
   10331	   14030
   10312	   14010
   10275	   13970
   10258	   13940
   10231	   13910
   10209	   13990
   10165	   13940
   10148	   13910
   10119	   13880
   10089	   13840
   10062	   13810
   10035	   13770
   10013	   13740
    9991	   15050
   10079	   15110
   10172	   15090
   10187	   15080
   10194	   15070
   10194	   15070
   10194	   15060
   10209	   15040
   10212	   15090
   10214	   15070
   10212	   15050
   10212	   15040
   10209	   15260
   10221	   15250
   10231	   15450
   10224	   15510
   10256	   15510
   10468	   15510
   10478	   15450
   10434	   15360
   10375	   15270
   10312	   15180
   10248	   15440
   10214	   15440
   10229	   15370
   10192	   15260
   10097	   15110
    9982	   14970
    9859	   14820
    9827	   14780
    9837	   14780
    9842	   14790
    9849	   14800
    9857	   14810
    9859	   14840
    9867	   14850
    9871	   14860
    9876	   14880
    9879	   14890
    9879	   14910
    9881	   14920
    9881	   14940
    9881	   14960
    9881	   14980
    9879	   14990
    9881	   15010
    9881	   15350
    9881	   15530
    9911	   15530
    9940	   15530
    9955	   15430
    9935	   15350
    9911	   15230
    9823	   15370
    9720	   15320
    9678	   15220
    9637	   15370
    9637	   15390
    9898	   15420
   10226	   15360
   10170	   15200
   10065	   15310
    9935	   15190
    9815	   15340
    9783	   15340
    9793	   15340
    9933	   15460
    9920	   15380
    9818	   15340
   10189	   15340
   11523	   15080
   11912	   14620
   11780	   14140
   11706	   13650
   11401	   13180
   11051	   12730
   10684	   12310
   10317	   11930
   10141	   11780
   10060	   11770
    9979	   11750
    9942	   11800
    9942	   11930
    9940	   12030
    9942	   12130
    9964	   12410
    9994	   12560
   10028	   12700
   10070	   12840
   10121	   13000
   10150	   13210
   10182	   13380
   10216	   13530
   10253	   13690
   10319	   13840
   10380	   13990
   10439	   14140
   10488	   14660
   10525	   14830
   10561	   14990
   10588	   15530
   10630	   15530
   10659	   15530
   10598	   15400
   10481	   15310
   10371	   15310
   10422	   15310
   10786	   15300
   10811	   15300
   10884	   15290
   12142	   15140
   12066	   14830
   11804	   14540
   11525	   15070
   11224	   15080
   10931	   14860
   10955	   14760
   11043	   14570
   10804	   14270
   10652	   15210
   10588	   15350
   10623	   15350
   11887	   15330
   12626	   15160
   12453	   14870
   12198	   14590
   11887	   14330
   11714	   14240
   11667	   14310
   11613	   14390
   11557	   14470
   11533	   14590
   11550	   14780
   11557	   14960
   11586	   15290
   11635	   15530
   11682	   15530
   11760	   15530
   11961	   15380
   11873	   15260
   11912	   15380
   12029	   15530
   12112	   15530
   12179	   15530
   12237	   15530
   12281	   15530
   12355	   15530
   12401	   15530
   12531	   15530
   12631	   15530
   12702	   15530
   12800	   15520
   13605	   15470
   13852	   15250
   13627	   15080
   13708	   14950
   13642	   14840
   13505	   14720
   13319	   14610
   13098	   14510
   13067	   14680
   13147	   14890
   13196	   15090
   13262	   15290
   13319	   15500
   13377	   15530
   13414	   15530
   13453	   15530
   13485	   15530
   13522	   15530
   13558	   15530
   13580	   15530
   13607	   15530
   13632	   15530
   13654	   15530
   13673	   15530
   13700	   15530
   13720	   15530
   13754	   15530
   13791	   15530
   13813	   15530
   13832	   15530
   13818	   15480
   13840	   15480
