1985-01-01
     obs	     sim
   47451	   78200
   47629	   78260
   47823	   78320
   48050	   78340
   48197	   78620
   48327	   78690
   48476	   78870
   48620	   79030
   48745	   79290
   48860	   79390
   49031	   79910
   49168	   80620
   49352	   80830
   49609	   81100
   50299	   81220
   50671	   81290
   50971	   81330
   51206	   81360
   51402	   81380
   51542	   81400
   51676	   81410
   51779	   81410
   51906	   81420
   51994	   81430
   52097	   81430
   52158	   81440
   52246	   81430
   52339	   81430
   52408	   81520
   52496	   81620
   52564	   81650
   52652	   81670
   52735	   81690
   52816	   81790
   52904	   82030
   52980	   82440
   53049	   82890
   53171	   83030
   53335	   83120
   53513	   83180
   53670	   83210
   53802	   83230
   53917	   83250
   54000	   83260
   54110	   83270
   54213	   83270
   54240	   83390
   54296	   83510
   54384	   83510
   54565	   83510
   54690	   83510
   54808	   83510
   54967	   83510
   55887	   83510
   56625	   83510
   56946	   83420
   57178	   83420
   57401	   83510
   57592	   83510
   57859	   83510
   58084	   83510
   58274	   83480
   58492	   83510
   58732	   83510
   59045	   83510
   59486	   83510
   59772	   83450
   59994	   83400
   60158	   83340
   60344	   83370
   60525	   83480
   60692	   83510
   60851	   83510
   61010	   83510
   61154	   83510
   61279	   83460
   61379	   83510
   61504	   83510
   61736	   83510
   62067	   83510
   62309	   83510
   62781	   83510
   63234	   83510
   63593	   83510
   63968	   83500
   64278	   83510
   64557	   83510
   64792	   83510
   65012	   83510
   65196	   83510
   65404	   83510
   65494	   83510
   65626	   83510
   65749	   83510
   65886	   83510
   65964	   83470
   66157	   83510
   66319	   83510
   66488	   83510
   66666	   83510
   66877	   83510
   66930	   83510
   67158	   83280
   67094	   83230
   67266	   83310
   67422	   83360
   67611	   83400
   67767	   83420
   67916	   83440
   68058	   83450
   68176	   83470
   68303	   83490
   68389	   83510
   68516	   83510
   68609	   83510
   68665	   83440
   68712	   83440
   68721	   83300
   68792	   83440
   68839	   83370
   69196	   83440
   69458	   83440
   69793	   83440
   70434	   83120
   70610	   83000
   70505	   82900
   70466	   82770
   70779	   82710
   70828	   82930
   70747	   82660
   70691	   82330
   70480	   81760
   70202	   81170
   69888	   80620
   69761	   80290
   69617	   79940
   69443	   79580
   69267	   79220
   69086	   78860
   68895	   78500
   69044	   78530
   69181	   78800
   69323	   78880
   69228	   78660
   69323	   78640
   69372	   78830
   69291	   78680
   69203	   78460
   69316	   78460
   69419	   78500
   69531	   78520
   69419	   78320
   69252	   78080
   69069	   78010
   68934	   77910
   68863	   78170
   68959	   78440
   68983	   78470
   69108	   78900
   69022	   79000
   69125	   79120
   69267	   79210
   69379	   79530
   69436	   79730
   69521	   80270
   69800	   81510
   70033	   83450
   70290	   83510
   70610	   83510
   71334	   83510
   71699	   83510
   71934	   83510
   72210	   83510
   72462	   83510
   72560	   83340
   72494	   83060
   72421	   83170
   72266	   83080
   72127	   82890
   71868	   82470
   71716	   82120
   71513	   81770
   71246	   81400
   71124	   83280
   70989	   83290
   70772	   83170
   72609	   83300
   73228	   82840
   73333	   82350
   73260	   81810
   73015	   81240
   72680	   80640
   72396	   80140
   72112	   79700
   71797	   79250
   71457	   78870
   71124	   78450
   71021	   78280
   70852	   78100
   70586	   77700
   70241	   77540
   69945	   77360
   69673	   77330
   69387	   77070
   69299	   76930
   69291	   76900
   68990	   76920
   68665	   76600
   68342	   76250
   68051	   75860
   67689	   75600
   67557	   75620
   67447	   76250
   67102	   76010
   66977	   75690
   66769	   75390
   66512	   75180
   66248	   74860
   66241	   74810
   66272	   74730
   66111	   74480
   65947	   74410
   65864	   74350
   65910	   74540
   65680	   74330
   65634	   74340
   65533	   74600
   65235	   74330
   64998	   74160
   64748	   74080
   64452	   73860
   64225	   73550
   64181	   73420
   64119	   73270
   63840	   73060
   63557	   73300
   63248	   73230
   62989	   73000
   62722	   72690
   62544	   72830
   62346	   72890
   62045	   72610
   61795	   72320
   61482	   71970
   61161	   71600
   60821	   71220
   60611	   70950
   60511	   71010
   60388	   71060
   60158	   70990
   59965	   70800
   59821	   70600
   59657	   70360
   59556	   70450
   59486	   70460
   59329	   70480
   59194	   70320
   59187	   70920
   59145	   71460
   59087	   71490
   59209	   71530
   59273	   71520
   59150	   71690
   58989	   74730
   58862	   75710
   58783	   75870
   60525	   76100
   61125	   76760
   61394	   76910
   61294	   76690
   61431	   76640
   61482	   77110
   61453	   78610
   61294	   78900
   61257	   78850
   61692	   78850
   61898	   78640
   61905	   78390
   61780	   78130
   61599	   77850
   61467	   77590
