1985-01-01
     obs	     sim
   79917	   67130
   80595	   67370
   80754	   68490
   80746	   68300
   80829	   68110
   81392	   68040
   81767	   68720
   81823	   68540
   82097	   68610
   82060	   68150
   81918	   67610
   81627	   67070
   81448	   66770
   81223	   66360
   81008	   65960
   80746	   65550
   80558	   65300
   80409	   65040
   80223	   64780
   80382	   65120
   80548	   65260
   80352	   65000
   80316	   64970
   80316	   65310
   80269	   65230
   80232	   65110
   80352	   65200
   80494	   65340
   80634	   65470
   80558	   65390
   80494	   65300
   80382	   65400
   80362	   65470
   80345	   65770
   80475	   66200
   80511	   66230
   80595	   66350
   80577	   66240
   80773	   66330
   80988	   66430
   81148	   66980
   81297	   67200
   81363	   67430
   81495	   68130
   81664	   69590
   81767	   69550
   82163	   69680
   82885	   69700
   83398	   69830
   83743	   69960
   84052	   70100
   84272	   70240
   84176	   70080
   84088	   69800
   84042	   69740
   84003	   69730
   83743	   69470
   83408	   69120
   83178	   68860
   82951	   68600
   82674	   68340
   82581	   68820
   82466	   69820
   82239	   70130
   82354	   70320
   82439	   70660
   82789	   70440
   83132	   70240
   83638	   70290
   83628	   70010
   83543	   69730
   83379	   69470
   83132	   69190
   82904	   68930
   82657	   68670
   82608	   68600
   82522	   68560
   82278	   68320
   82004	   68130
   81720	   67870
   81439	   67720
   81157	   67410
   81081	   67350
   81015	   67290
   80746	   67470
   80541	   67300
   80279	   67110
   79990	   66850
   79973	   66630
   79973	   66560
   79973	   66640
   79611	   66350
   79335	   66090
   79195	   65760
   79085	   65770
   78791	   65420
   78681	   65270
   78615	   65180
   78415	   64910
   78361	   64970
   78314	   64830
   78332	   64890
   78057	   64610
   77903	   64440
   77720	   64440
   77284	   63960
   76805	   63660
   76364	   63180
   75988	   62700
   75630	   62210
   75496	   61940
   75354	   61690
   75007	   61270
   74591	   61020
   74192	   60620
   73840	   60130
   73480	   59630
   73358	   59350
   73184	   59230
   72783	   58730
   72357	   58230
   71968	   57720
   71513	   57220
   71016	   56710
   70718	   56340
   70471	   56060
   70216	   55920
   69766	   55540
   69345	   55070
   68942	   54600
   68550	   54280
   68315	   54180
   68083	   53960
   67860	   53640
   67635	   53290
   67388	   53820
   67200	   54360
   66918	   54000
   66935	   53730
   66904	   53460
   66698	   53080
   66429	   53690
   66192	   54390
   65979	   54040
   67085	   53960
   68301	   54280
   68540	   54050
   68509	   53650
   68851	   53350
   68993	   53490
   68917	   54740
   68841	   54480
   68910	   54160
   69421	   53840
   69893	   53520
   70055	   53210
   70013	   52890
